id_produto,id_pedido,id_cliente,ticket_id,data_abertura,data_resolucao,tempo_resolucao_horas,agente_suporte,nota_avaliacao,satisfacao_atendimento,tipo_problema_padronizado,status_ticket,sla_estourado,data_referencia_calculo,nome_cliente,maior_de_idade,nome_produto
PROD-0058,62d7976e-b06a-460c-b019-7e511e4ac9bb,436a8a9a-5142-4441-917c-4cd486c02d31,2ff1f4ee-333f-5694-b71d-7923d68689d8,2023-06-14T07:14:00.000Z,2023-06-20T15:14:00.000Z,136.5,Patricia Gomes,4,alta,Reembolso,Resolvido,false,2026-05-18,Jade Nagata,true,Suporte para Monitor
PROD-0039,16b9ff77-860b-4972-b8ce-0a319f6d8abd,d8915be8-2505-430f-b22e-b7b409b09028,8574d6a7-6379-585a-b858-fe467fc70963,2023-06-12T23:02:00.000Z,2023-06-20T05:02:00.000Z,41.0,Mariana Costa,5,alta,Reembolso,Resolvido,false,2026-05-18,Isabela Nagata,true,Roteador Wi-Fi
PROD-0017,27b431f1-a323-412c-82ee-22bb0b207021,912a4768-b4bb-486b-9edc-2a50987fb12f,742849c2-7698-54a8-bbdf-2d7653a30150,2023-06-13T06:29:00.000Z,2023-06-17T07:29:00.000Z,82.5,Patricia Gomes,5,alta,Produto,Resolvido,false,2026-05-18,Giovanna Correia,true,Caixa de Som Portátil
PROD-0022,def55131-3d0f-4627-a64b-1caf2fd92be9,65aa6d63-0195-437f-a7f0-0e48c9d8da98,935e6943-63a3-5ae3-bc00-4fd36e155c91,2023-06-24T23:55:00.000Z,2023-07-02T03:55:00.000Z,85.6,Juliana Santos,5,alta,Produto,Resolvido,false,2026-05-18,Karen Werneck,true,Monitor 24 Polegadas
,46d0a3b5-19a1-450f-bd2b-fc38c9528749,1fcfcdd9-9d45-4442-9ab7-940a108b1a01,384c63a2-5417-5130-9c54-95b7eb9d6673,2023-06-29T04:56:00.000Z,2023-07-01T13:56:00.000Z,25.7,Carlos Eduardo Silva,4,alta,Pagamento,Resolvido,false,2026-05-18,Fabiana Souza,true,
PROD-0030,9c6e461a-57f8-4a87-8432-47a213364289,1b237fbc-89a3-4585-be8e-a93fe8abf104,f7541e06-9fc9-5fe9-8e77-0ea1b376e7fb,2023-06-01T12:27:00.000Z,,,Carlos Eduardo Silva,,sem_avaliacao,Reembolso,Aberto,true,2026-05-18,Xavier Coelho,true,Película de Vidro
PROD-0024,175e25af-8568-4919-8c81-7185a9d6d06d,e78791fb-a904-4393-bdfe-a9f46f9dd83c,8c00bf77-b258-512a-a763-8a501404a35f,2023-06-03T02:35:00.000Z,2023-06-12T18:35:00.000Z,164.8,Diego Carvalho,4,alta,Entrega,Resolvido,false,2026-05-18,Paulo Martins,true,Mouse Sem Fio
PROD-0497,664265cc-097a-43ef-8b21-07cc5a765812,ac35ddec-b73c-4010-815f-92dfc3b21781,e3f28936-6605-5764-bf00-a91457c39b54,2023-06-21T02:52:00.000Z,2023-06-21T07:52:00.000Z,22.5,Mariana Costa,5,alta,Pagamento,Resolvido,false,2026-05-18,Zenon Iglesias,true,Smartphone Pro Max 512GB
PROD-0048,140fba50-9f3a-4066-8a7e-a460e28ad4c6,507ca6d2-fb70-44e3-b5d9-af5e711ab63d,6515f416-7afd-5a84-a040-a1b3bb49bdd2,2023-06-10T03:54:00.000Z,2023-06-13T11:54:00.000Z,48.4,Thiago Alves,1,baixa,Pagamento,Resolvido,false,2026-05-18,Monica Brito,true,Bateria Portátil 20000mAh
,e9384c87-45c8-4999-899c-d45830c285e9,78268a41-7cab-41fb-9f18-81c8b78416df,1ddf43ec-47c5-599d-ab09-ba3ed00f23a3,2023-06-18T23:46:00.000Z,2023-06-23T03:46:00.000Z,62.8,Ana Paula Ferreira,4,alta,Reembolso,Resolvido,false,2026-05-18,Henrique Estrada,true,
PROD-0059,3037dbdc-f626-4c00-aff8-84a367230b25,e693c4af-3736-4912-96c6-b04cf285284c,b2e4a9bc-03bb-576f-933b-da2edf5cd269,2023-06-01T00:05:00.000Z,2023-06-03T06:05:00.000Z,59.0,Fernanda Lima,3,media,Produto,Resolvido,false,2026-05-18,Flavio Lacerda,true,Mesa Digitalizadora
,6a0ba90b-988c-4f8a-a9cc-9c085725129d,b017a4a1-fd2f-42e5-abff-2b7938f0ce8e,b86515f7-0655-5099-acde-b3f4babfc8ca,2023-06-15T08:44:00.000Z,2023-06-17T00:44:00.000Z,19.6,Rafael Oliveira,5,alta,Entrega,Resolvido,false,2026-05-18,Wendeline Oliveira,true,
PROD-0319,9eaf8a06-11d6-4a55-9581-8e278b239020,992797ad-ef77-499f-9997-af5539d8e900,ed9089ee-48e1-598e-8475-8db0abfec9c8,2023-06-13T06:54:00.000Z,,,Ana Paula Ferreira,,sem_avaliacao,Reembolso,Aberto,true,2026-05-18,Rafaela Fernandes,true,Oleo de Motor 5W30 4L
PROD-0059,3037dbdc-f626-4c00-aff8-84a367230b25,46a03eec-cfc6-42e1-96d1-8df25ce1b03a,5521f83c-df01-5d22-b556-7befff6198b2,2023-06-13T12:05:00.000Z,2023-06-20T20:05:00.000Z,90.0,Fernanda Lima,3,media,Produto,Resolvido,false,2026-05-18,Penelope Alves,false,Mesa Digitalizadora
PROD-0131,5057ec05-6821-4d20-93b4-cc03043bd53d,38ec4c66-2182-4d84-81c7-623b3c3b65ae,d7c096b0-b638-507d-845b-8f8676ddd388,2023-07-22T20:25:00.000Z,2023-07-26T01:25:00.000Z,41.4,Carlos Eduardo Silva,5,alta,Produto,Resolvido,false,2026-05-18,Gerson Quaresma,true,Edredom Solteiro
PROD-0035,b7db62d1-a222-48e2-99f8-de44349dd287,7e683cb8-2354-4844-b154-1b5a0d519d15,98613e13-8fa8-5320-a6ef-7e8a4cc15fd8,2023-07-14T02:02:00.000Z,2023-07-23T23:02:00.000Z,61.0,Mariana Costa,3,media,Reembolso,Resolvido,false,2026-05-18,Murilo Rego,true,Pen Drive 64GB
PROD-0004,c46200a8-7961-4eb9-9a90-6a360636e61d,5bca6515-b449-4c12-aac5-618611223160,942e3caf-ba50-578f-bd92-d8970c15ca9e,2023-07-21T12:30:00.000Z,2023-07-28T16:30:00.000Z,63.2,Juliana Santos,4,alta,Produto,Resolvido,false,2026-05-18,Amelia Jardim,true,Notebook Intel Core i5
PROD-0371,809cf61f-9394-44a2-849a-04ec3a8e8a93,0bb16e87-c9c1-4961-97c1-9ea4cb3e468a,465b12ca-3bcd-5473-8122-044314103309,2023-07-28T19:12:00.000Z,,,Thiago Alves,,sem_avaliacao,Reembolso,Aberto,true,2026-05-18,Benedito Guimarães,true,Pastilha de Freio Kit
PROD-0061,4ccb7c38-c9f2-4ae5-92f1-ec01e3999d35,60facfff-8b80-460b-bc53-6b320e9fe5a7,df738780-6acd-5b76-b18d-2060a49101e6,2023-07-03T23:35:00.000Z,2023-07-10T21:35:00.000Z,5.2,Ana Paula Ferreira,4,alta,Pagamento,Resolvido,false,2026-05-18,Paula Yamamoto,true,Leitor Código de Barras
,679fb41e-37e5-4567-9c47-e9de8fc85e2b,5abeadf0-bb10-4f2f-8426-fca2885a2eb6,527d9cfb-bf9b-5a3e-9bdf-7c81a2c11c5e,2023-07-03T02:16:00.000Z,2023-07-06T01:16:00.000Z,141.9,Thiago Alves,4,alta,Reembolso,Resolvido,false,2026-05-18,Ingrid Junqueira,true,
PROD-0384,ef17fd70-ec85-41d0-866f-6ee3c0f16211,2e1ee086-02d0-492f-aff2-869c75be854d,2b53308b-17e3-58d3-ba5a-8e0c6fde63de,2023-07-18T04:50:00.000Z,2023-07-18T13:50:00.000Z,11.2,Carlos Eduardo Silva,3,media,Pagamento,Resolvido,false,2026-05-18,Natalia Neves,true,Pelucia 40cm
PROD-0013,53ab52a8-2a41-4eb6-9e5c-e3fbe630bacb,60075cd8-229e-4bdd-a0bc-9b3d662c67bf,220c7648-c4b1-5bd8-8c89-693c46cd3b2d,2023-07-30T20:04:00.000Z,,,Mariana Costa,,sem_avaliacao,Pagamento,Aberto,true,2026-05-18,Leonora Iglesias,true,Fone de Ouvido Bluetooth
PROD-0303,96b0905e-8d99-4c57-967d-8b9a65b6d430,308ca2cb-3f65-49f6-8bdb-c44ea429447e,afb0f180-56db-5865-91dd-b434bfb95af6,2023-07-08T17:42:00.000Z,2023-07-18T05:42:00.000Z,32.4,Carlos Eduardo Silva,3,media,Entrega,Resolvido,false,2026-05-18,Hector Uchoa,true,Condicionador Hidratante 400ml
PROD-0336,3efee892-bca3-44cf-977e-64b6f428d1b7,e7079688-cce4-4c5b-afed-82b70d727266,ef30e0fc-cb57-5c55-9181-a88312ad9817,2023-07-04T15:24:00.000Z,2023-07-06T10:24:00.000Z,32.8,Ana Paula Ferreira,4,alta,Reembolso,Resolvido,false,2026-05-18,Benedito Quintanilha,true,Lampada LED Automotiva H4
PROD-0028,784a6c60-e7e6-4ee0-a1df-aee1e8ebddf2,1c153ba1-3412-4b53-8fda-900c1d16bf14,7e5bb107-1d50-51b5-98b6-5cd8b7f5d236,2023-07-19T20:04:00.000Z,2023-07-26T20:04:00.000Z,107.5,Carlos Eduardo Silva,3,media,Produto,Resolvido,false,2026-05-18,Yasmin Pinto,true,Carregador Turbo
,64bf80ee-8f32-473c-804b-25cfe1f7afe4,4e7a71a2-5634-4fcb-bf4d-7a84ece48aed,f5cd1460-7680-5dcc-8377-aea6b6163381,2023-07-10T03:03:00.000Z,2023-07-10T20:03:00.000Z,21.6,Ana Paula Ferreira,4,alta,Reembolso,Resolvido,false,2026-05-18,Gloria Brito,true,
PROD-0080,dd256e4e-499b-448f-8c91-7605e4923163,e33f2eb5-b592-4d6c-b08a-b1eb2dd67196,022f7398-1a51-5db5-818f-038adf5897f4,2023-07-13T10:57:00.000Z,2023-07-22T16:57:00.000Z,182.5,Rodrigo Moreira,3,media,Produto,Resolvido,false,2026-05-18,Rafael Neves,true,Tênis Esportivo
PROD-0308,c4b9fddc-cc01-4560-9017-ce9a76361722,8dd05b92-13bd-4739-ba4e-aaf5d3bb94de,e2967558-9eb4-5757-bb53-73dabc6af270,2023-07-09T17:10:00.000Z,2023-07-11T04:10:00.000Z,41.2,Ana Paula Ferreira,5,alta,Entrega,Resolvido,false,2026-05-18,Denise Nunes,true,Creme de Depilação
PROD-0111,29b0b78b-2bb3-441c-9cc1-0eb5c5f3a248,3a84320e-3ed6-407c-a9b8-f0c90171c4ec,f9d4906f-546e-5a38-b0c0-335036182370,2023-07-11T16:46:00.000Z,2023-07-17T12:46:00.000Z,53.0,Mariana Costa,3,media,Reembolso,Resolvido,false,2026-05-18,Adriana Pires,true,Camiseta Dry Fit
PROD-0060,719d74dc-86bb-4af9-b9ce-a31eb6153c90,31777ef9-6caf-4314-a305-06b7ba64f184,9e9a947a-5967-5c2c-a31b-4f024ae39e68,2023-07-27T05:00:00.000Z,2023-07-30T09:00:00.000Z,156.8,Juliana Santos,5,alta,Produto,Resolvido,false,2026-05-18,Hugo Correia,true,Placa de Captura HDMI
PROD-0028,784a6c60-e7e6-4ee0-a1df-aee1e8ebddf2,9edde810-307e-4adf-8dc1-6fa529772a02,1a7c3d81-4cb9-5401-be34-ea38856b2cbe,2023-07-05T14:22:00.000Z,2023-07-06T14:22:00.000Z,111.5,Mariana Costa,5,alta,Produto,Resolvido,false,2026-05-18,Gabriela Prado,true,Carregador Turbo
,61ff3d21-95d6-4e62-a5b1-5fa3a97282b6,ae3e9749-ef07-4fb9-8c89-a7bce538440c,8955bbf8-5599-5491-9a33-dc42b9f1db71,2023-07-29T07:50:00.000Z,2023-07-29T19:50:00.000Z,32.9,Carlos Eduardo Silva,4,alta,Reembolso,Resolvido,false,2026-05-18,Alice Correia,true,
PROD-0004,e161b39d-9a0a-4ecb-a1a6-f34b21d4858c,eb50b14d-1c87-4e0f-9a9f-b1f89b6d8104,931b3a4a-8986-55cf-b0f9-31db3050959d,2023-08-28T17:36:00.000Z,2023-08-31T11:36:00.000Z,35.7,Bruno Rodrigues,1,baixa,Pagamento,Resolvido,false,2026-05-18,Alexandre Souza,true,Notebook Intel Core i5
PROD-0046,2c4694ec-e589-43b9-b806-6f9bfa608dc7,40c65020-8b0e-4824-b145-c2079704993c,cda6a7c7-d01d-50de-8c97-160854c857af,2023-08-08T15:19:00.000Z,,,Mariana Costa,,sem_avaliacao,Entrega,Aberto,true,2026-05-18,Otavio Castro,true,Adaptador HDMI
PROD-0059,e2965e0b-4e17-4463-8f34-ff144cc67896,b7835305-e156-499f-b9dc-112bc079929d,15267e9b-f52e-5add-ba0d-324de4c0d21a,2023-08-03T17:58:00.000Z,2023-08-10T15:58:00.000Z,3.5,Mariana Costa,3,media,Pagamento,Resolvido,false,2026-05-18,Hector Siqueira,true,Mesa Digitalizadora
PROD-0047,6ba43868-8383-49c4-8f73-de203586c4cf,1124a360-f06f-4ccf-a494-3d8b0b3151a8,c6221da2-aeae-5d80-b17b-1ae8356987d4,2023-08-24T10:26:00.000Z,2023-08-26T16:26:00.000Z,49.5,Mariana Costa,1,baixa,Reembolso,Resolvido,false,2026-05-18,Emanuel Cavalcanti,false,Cabo USB-C 2m
PROD-0045,a6ca6011-25b4-4786-90cd-1aca53b54f0d,69ff3a61-109b-4347-b092-62bef8071b5e,e6ac4c35-4be8-5361-853e-290a23770fd3,2023-08-23T09:18:00.000Z,2023-08-29T07:18:00.000Z,42.0,Mariana Costa,3,media,Entrega,Resolvido,false,2026-05-18,Zenon Ferreira,true,Hub USB 7 Portas
PROD-0497,7885d197-ffc6-4070-93c9-6cee4e53c12c,f8dd923c-e44b-4d52-af03-10d75378a9de,4737ea4d-fee8-5eda-9164-588cb6f39a4e,2023-08-29T02:19:00.000Z,2023-09-01T18:19:00.000Z,35.0,Mariana Costa,1,baixa,Pagamento,Resolvido,false,2026-05-18,Yuri Figueiredo,true,Smartphone Pro Max 512GB
PROD-0023,0c7d8d56-a2f6-473e-83d7-ee075bf50add,cfe17da1-2e94-4702-8da8-ce6dd95899c0,12930691-e783-52e0-bb12-e530de770232,2023-08-31T02:21:00.000Z,2023-09-06T12:21:00.000Z,76.8,Camila Nascimento,3,media,Produto,Resolvido,false,2026-05-18,Samuel Yunes,true,Monitor 27 Polegadas
PROD-0014,532de323-0ac0-47e0-a59d-b0e2d8d3b694,d5a27033-8dd0-4a7b-8c91-b3d796f8493c,3d700e51-d79a-5823-85e9-982ecf7c75b9,2023-08-01T18:10:00.000Z,2023-08-10T10:10:00.000Z,61.6,Ana Paula Ferreira,2,baixa,Reembolso,Resolvido,false,2026-05-18,Yara Quaresma,true,Fone de Ouvido com Fio
PROD-0058,7e5d4dfb-9b64-4a16-9c8b-8a158954d1e9,b0e189c1-f809-4e3e-9d59-3fb3c25d3c8d,81920418-f469-53a6-8b78-87fe87f5562e,2023-08-13T12:05:00.000Z,2023-08-21T15:05:00.000Z,69.6,Juliana Santos,3,media,Entrega,Resolvido,false,2026-05-18,Zelinda Nunes,true,Suporte para Monitor
PROD-0037,d95b951c-4935-47c9-b03c-70721d7085ff,a8cb1860-d92d-4e10-be8a-fb3aeafd3003,db7a87ef-ca95-51a8-b2ee-0b73b68b98e0,2023-08-07T15:20:00.000Z,2023-08-15T23:20:00.000Z,47.2,Ana Paula Ferreira,5,alta,Entrega,Resolvido,false,2026-05-18,Nathalia Lopes,true,Webcam Full HD
PROD-0039,705e5a58-d3cc-49e2-ae3c-f0ba4f3491ac,e696b7e2-792d-498d-9d96-c45a39109d9f,fb8217f7-87d0-5420-956b-5392b97fd41e,2023-08-06T06:47:00.000Z,2023-08-12T00:47:00.000Z,9.9,Carlos Eduardo Silva,4,alta,Reembolso,Resolvido,false,2026-05-18,Rodrigo Nunes,true,Roteador Wi-Fi
PROD-0030,3a458411-f295-44c4-8e7c-50ea1a4d9d61,63b5bef1-b737-4718-8aab-ce5ad5321285,5aa36179-9a01-5013-ab24-3de38b87c0e7,2023-08-28T15:20:00.000Z,2023-09-04T06:20:00.000Z,154.7,Rafael Oliveira,3,media,Produto,Resolvido,false,2026-05-18,Joana Ferreira,true,Película de Vidro
PROD-0141,0e77bc4e-6b05-4229-9100-085d6aea8937,8a0973e9-4985-4520-8720-3912806eaf13,46aa4859-8897-5b7b-baac-867ba942b2cd,2023-08-20T00:43:00.000Z,2023-08-27T23:43:00.000Z,40.0,Fernanda Lima,2,baixa,Entrega,Resolvido,false,2026-05-18,Quesley Silva,true,Luminária de Mesa
PROD-0056,e489e35f-7b51-493d-bf55-27e456f426f2,3a2eb7ad-2aaf-4c85-8650-242938762720,4f2392dc-9b2e-5ec8-98f8-a8660eba88fd,2023-08-16T16:44:00.000Z,2023-08-23T00:44:00.000Z,40.8,Ana Paula Ferreira,2,baixa,Reembolso,Resolvido,false,2026-05-18,Noemi Vargas,true,Nobreak 1000VA
PROD-0017,379eedeb-b0fd-4422-9b04-b4e2faa92e1d,5e8babc9-2b5b-4c44-af90-b6855b0aae9f,61f432c9-76da-5660-8f2f-8c45e8251d7d,2023-08-15T19:32:00.000Z,2023-08-18T13:32:00.000Z,36.0,Mariana Costa,1,baixa,Reembolso,Resolvido,false,2026-05-18,Adriana Freitas,true,Caixa de Som Portátil
PROD-0358,569d9de7-12fc-449f-b6a3-e42271284f26,185776e4-8945-4df6-868b-01a00e5a832a,9163a230-a511-514b-a304-639bff88cac2,2023-08-13T07:05:00.000Z,2023-08-19T06:05:00.000Z,44.4,Camila Nascimento,1,baixa,Reembolso,Resolvido,false,2026-05-18,Ubirajara Borges,true,Flanela Automotiva Kit 5
PROD-0017,de4b158b-3fba-4877-97e8-3acbfcd0a4cd,65724d34-0446-4942-a825-b17c7cfa4c00,8418575f-6269-5937-aa88-eb9a34af6aff,2023-08-01T14:14:00.000Z,2023-08-09T03:14:00.000Z,29.8,Bruno Rodrigues,3,media,Pagamento,Resolvido,false,2026-05-18,Gustavo Serrano,true,Caixa de Som Portátil
,04c34cb0-23ce-4eb9-8700-a4eca9f62b66,c0801637-4c96-4b64-8232-cce5abc6ed08,32714d93-76a2-5c88-b925-6fed3803ee5f,2023-09-05T04:15:00.000Z,2023-09-13T07:15:00.000Z,178.2,Thiago Alves,1,baixa,Produto,Resolvido,false,2026-05-18,Plinio Valente,true,
,ce5424b2-a750-44f7-a1ea-738d88134d4a,99c2545f-484c-41c2-a95e-9e8b08f9daea,f62ce34c-c3c3-5054-b80d-009193313261,2023-09-06T11:01:00.000Z,2023-09-15T03:01:00.000Z,10.3,Carlos Eduardo Silva,1,baixa,Entrega,Resolvido,false,2026-05-18,Sandra Oliveira,true,
PROD-0061,703005a5-ff23-45f4-8beb-2a23d091f81a,d1da146e-3838-4d30-bd98-4a7b99d5f7ef,e88bdc18-939f-5e52-9020-905da14ab1fa,2023-09-17T04:13:00.000Z,2023-09-18T06:13:00.000Z,38.7,Carlos Eduardo Silva,2,baixa,Produto,Resolvido,false,2026-05-18,Penelope Duarte,true,Leitor Código de Barras
PROD-0468,8e153c94-98cf-429f-b863-f6e7757af515,9c04cb4e-9946-4006-aabd-620b4e010088,a4267e7f-557f-5037-941a-09d5d13098d8,2023-09-17T16:25:00.000Z,2023-09-23T22:25:00.000Z,114.8,Bruno Rodrigues,3,media,Reembolso,Resolvido,false,2026-05-18,Vagner Pereira,true,Comoda 5 Gavetas
PROD-0503,b922e3ea-7f2d-45f0-a42b-672b0b512c9c,f54f8b3c-86d9-495e-b1d8-663462fa534e,20ebbd63-acc0-50a0-b1ed-84c42def9301,2023-09-09T08:10:00.000Z,2023-09-17T22:10:00.000Z,16.8,Ana Paula Ferreira,4,alta,Pagamento,Resolvido,false,2026-05-18,Berenice Pacheco,true,Tablet Infantil 7 Polegadas
PROD-0040,07568c73-ca58-46c1-bcb7-4b417628fc71,2810845b-2f15-49d4-b765-c369c3caec3b,dc8a6bd2-46e1-53f0-bd15-db0f34299876,2023-09-26T07:57:00.000Z,2023-09-27T04:57:00.000Z,55.2,Ana Paula Ferreira,4,alta,Produto,Resolvido,false,2026-05-18,Kleberson Oliveira,true,Drone com Câmera
PROD-0001,eb106884-5d91-410c-9f10-1f8d16f43ac8,0da9ad84-9e99-4474-a3d3-40cf35695617,f675827f-fade-5547-aa7f-ad4c89176f8c,2023-09-25T12:58:00.000Z,2023-10-04T20:58:00.000Z,19.8,Thiago Alves,2,baixa,Pagamento,Resolvido,false,2026-05-18,Ana Guerra,true,Smartphone 128GB
PROD-0027,5439ed7a-71e4-4d63-8102-3c6639dcdcbc,11c87c93-5847-4fc5-aed6-6e805c2e21ff,e0ec9146-fc62-5677-9493-d999a31d0f6d,2023-09-03T02:00:00.000Z,2023-09-04T04:00:00.000Z,167.2,Thiago Alves,3,media,Reembolso,Resolvido,false,2026-05-18,Fabiana Hadad,true,Teclado sem Fio
PROD-0040,07568c73-ca58-46c1-bcb7-4b417628fc71,f8cc4b94-a735-4f34-a597-b4b03d187bf3,c3e09fe5-c677-5607-8fea-98f5addb0c8d,2023-09-01T12:02:00.000Z,2023-09-06T13:02:00.000Z,113.5,Mariana Costa,3,media,Produto,Resolvido,false,2026-05-18,Emanuel Guimarães,true,Drone com Câmera
PROD-0020,16af35de-a89c-45a5-97f2-67ac2f10c568,5a993ec9-e5c3-4076-905a-d6e4b4f46a50,749aa5da-b9e0-5c43-922a-3240d5e6bf97,2023-09-09T02:34:00.000Z,2023-09-16T07:34:00.000Z,17.2,Ana Paula Ferreira,5,alta,Reembolso,Resolvido,false,2026-05-18,Veronica Yokoyama,true,Câmera de Segurança Wi-Fi
PROD-0001,c8c49e0d-5a5a-441e-a70f-0262b87fdabb,820e81e7-1e16-4501-a968-ff82681cb178,cfc5ffde-5ac3-5afa-82dc-cc45cd8d2fcd,2023-09-14T19:11:00.000Z,2023-09-22T14:11:00.000Z,177.1,Thiago Alves,2,baixa,Reembolso,Resolvido,false,2026-05-18,Ana Luz,true,Smartphone 128GB
PROD-0004,38f1611b-4218-444e-bbdd-b6cbcd68191f,23253fe3-ee3e-4223-8bcb-7ba4170e9570,e38b0e06-500f-5a57-a53f-4810acb1c3e1,2023-09-20T07:48:00.000Z,2023-09-29T04:48:00.000Z,65.7,Carlos Eduardo Silva,3,media,Produto,Resolvido,false,2026-05-18,Wanessa Figueiredo,true,Notebook Intel Core i5
PROD-0004,3760375d-3c70-4707-bb08-c253f89b2438,238887c2-b4ca-4548-a21e-7ae236ae7863,2554f225-b96b-576f-a38d-6fcab4f06c4e,2023-09-16T15:25:00.000Z,2023-09-25T02:25:00.000Z,240.0,Felipe Araújo,1,baixa,Produto,Resolvido,false,2026-05-18,Camila Brito,true,Notebook Intel Core i5
PROD-0507,19f48b78-9da4-4110-9634-ac6e76d067f6,9a3ac7dc-58b5-4934-9b4e-b849f85f4a53,fb59af04-3927-5e81-97b3-a8cad831223c,2023-09-24T11:28:00.000Z,2023-09-29T18:28:00.000Z,57.6,Juliana Santos,1,baixa,Entrega,Resolvido,false,2026-05-18,Silvio Tobias,true,Câmera de Acao 4K
PROD-0379,249e4ca9-f17c-4533-ba1e-cfaf4f09e7b1,49bc35ef-de17-4a0e-ac18-163964cf2804,8c32d10b-4cc1-5295-a936-c15378342f28,2023-09-13T00:28:00.000Z,2023-09-14T14:28:00.000Z,75.6,Carlos Eduardo Silva,4,alta,Produto,Resolvido,false,2026-05-18,Xanda Leite,true,Quebra-cabeca 1000 Pecas
PROD-0028,e4c4f080-ae39-482b-9f65-785e3f23e881,4b4de9e0-e76a-4dc2-ab3d-cce0da046191,330bf73b-f159-5bf2-943c-dc99fb62220e,2023-09-11T10:55:00.000Z,,,Mariana Costa,,sem_avaliacao,Produto,Aberto,true,2026-05-18,Igor Drummond,true,Carregador Turbo
PROD-0042,e49272ef-b5aa-46be-81c4-5571d9f3baa9,e67631d3-342f-49d7-ba9f-c97891a204f2,bb115a39-022b-59ea-8ae5-792b2428fb92,2023-09-19T00:02:00.000Z,2023-09-22T13:02:00.000Z,3.6,Carlos Eduardo Silva,1,baixa,Pagamento,Resolvido,false,2026-05-18,Patrick Amorim,true,Controle Sem Fio
PROD-0008,5bd12d27-ed8e-4c7d-84bb-21b323adce9e,ecaeb956-6d11-4195-97ff-16d8050b59c7,746c3bdd-e653-5bc9-946a-0a78d9cf71dd,2023-09-27T14:58:00.000Z,2023-09-28T02:58:00.000Z,21.2,Bruno Rodrigues,2,baixa,Pagamento,Resolvido,false,2026-05-18,Valter Guerra,true,Smart TV 43 Polegadas
PROD-0023,89e972c5-3a75-4225-8eed-c5d09740265a,9ba5c503-9f07-4792-87e1-cf1e5528b91b,fe0846ed-87b2-588a-b1dc-fcffb6d3fdba,2023-09-07T00:34:00.000Z,2023-09-12T20:34:00.000Z,2.8,Rafael Oliveira,1,baixa,Pagamento,Resolvido,false,2026-05-18,Cristina Alves,true,Monitor 27 Polegadas
,c312427f-f746-4db4-aa19-c2837e86c944,dfd627cc-afcf-43af-9246-c1c70550d41e,4a601873-321f-59e0-a71a-f2454f4697f4,2023-10-18T01:02:00.000Z,2023-10-27T09:02:00.000Z,148.5,Thiago Alves,1,baixa,Produto,Resolvido,false,2026-05-18,Nicole Cardoso,true,
PROD-0030,8e2b6c31-c2a2-4594-86df-d2b1ba4eb3b2,4102e6bd-e1fd-4be7-9add-8f5f1653992a,88469fa9-0eb9-51ab-8c8b-6d2cc8893750,2023-10-30T15:26:00.000Z,2023-11-08T15:26:00.000Z,3.5,Mariana Costa,3,media,Pagamento,Resolvido,false,2026-05-18,Xanda Santos,true,Película de Vidro
PROD-0368,2baa6b25-d356-495a-aa51-0a2dc3506de7,545ceb09-6a3b-4e6b-b9f7-81a44c2b95ec,1f1e44c1-f7ac-5769-aed5-3d8b25b688fe,2023-10-30T18:57:00.000Z,2023-11-07T15:57:00.000Z,130.8,Eduardo Cardoso,4,alta,Produto,Resolvido,false,2026-05-18,Xenofonte Souza,true,Vela de Ignicao Kit 4
,cb4dfd25-8ffd-450c-ae3d-26d1ffd2345b,d162c4eb-c656-4c19-b33d-9c78aaa409ff,607718dc-804a-52cd-9755-b5315cf827d4,2023-10-07T04:21:00.000Z,2023-10-07T05:21:00.000Z,90.0,Fernanda Lima,1,baixa,Entrega,Resolvido,false,2026-05-18,Ricardo Fernandes,true,
PROD-0038,8703f288-3142-4357-af02-48b57c067dba,4e75e97f-308a-4758-b776-155dbee02700,d4ab656b-952b-50f8-956d-c1f4664d1342,2023-10-20T12:08:00.000Z,2023-10-27T08:08:00.000Z,68.9,Carlos Eduardo Silva,2,baixa,Produto,Resolvido,false,2026-05-18,Barbara Costa,true,Impressora Multifuncional
PROD-0056,26c959b9-089a-4fc2-b891-8993b94de060,fe548caa-1748-48e1-a39c-8c42feb70e38,1aeb1014-987a-58fd-9279-a81129d48564,2023-10-10T11:43:00.000Z,2023-10-13T20:43:00.000Z,68.8,Juliana Santos,4,alta,Entrega,Resolvido,false,2026-05-18,Leandro Pacheco,true,Nobreak 1000VA
,8377a5de-232b-481b-ab4f-3723a45fbff1,cb1a2a1e-9b80-412a-9786-d274442c101e,679cb98e-3b0a-58da-9fa3-a3613f7a6c36,2023-10-15T20:47:00.000Z,2023-10-17T16:47:00.000Z,30.0,Fernanda Lima,1,baixa,Entrega,Resolvido,false,2026-05-18,Iris Estrada,true,
PROD-0021,701b2f0c-e0e1-4ad1-a098-9eef980aea79,76240995-92b1-4f28-aa45-ea2bb536573f,816063f9-42c6-528d-a1c8-9966aa0039d0,2023-10-18T12:22:00.000Z,,,Carlos Eduardo Silva,,sem_avaliacao,Reembolso,Aberto,true,2026-05-18,Cleiton Fernandes,true,Projetor Full HD
